1,0,0.001047183,0.085849157,0,0.025490196,0.025490196,1,0.55511811,1,1,0.01,http,tcp
1,0,0.000800372,0.097130361,0,0.001960784,0.001960784,1,0.153543307,1,1,0.03,http,tcp
1,0,0.00101545,0.172018349,0,0.001960784,0.001960784,1,0.039370079,0.968503937,1,0.09,http,tcp
1,0,0.000370216,0,0,0,0,1,1,0.992125984,0.99,0,private,udp
1,0,0.000927304,0.130787284,0,0,0,1,0.011811024,1,1,0.25,http,tcp
1,0,0.001064813,0.037443994,0,0.01372549,0.01372549,1,0.318897638,1,1,0.01,http,tcp
1,0,0.000955511,0.063526776,0,0.007843137,0.007843137,1,0.015748031,1,1,0.2,http,tcp
1,0,0.000779217,0.017868573,0,0.01372549,0.023529412,1,1,1,1,0.01,http,tcp
1,0,0.000532406,0.2456262,0,0,0,1,1,1,1,0,http,tcp
1,0,0.001082442,0.061579902,0,0.011764706,0.056862745,1,0.216535433,1,1,0.02,http,tcp
1,0,0.000585294,0.08896949,0,0,0,1,0.066929134,0.177165354,1,0.06,http,tcp
1,0,0.000532406,0.253387028,0,0,0,1,0.736220472,1,1,0.01,http,tcp
1,0,0.000370216,0,0,0,0,1,1,0.992125984,0.99,0,private,udp
1,0,0.00101545,0.008240879,0,0.003921569,0.007843137,1,1,1,1,0,http,tcp
1,0,0.000701648,0.103557713,0,0.015686275,0.015686275,1,0.031496063,1,1,0.11,http,tcp
1,0,0.000126931,0,0,0.015686275,0.015686275,1,0.236220472,0.748031496,1,1,domain_u,udp
1,0,0.000370216,0.003920418,0,0.005882353,0.005882353,1,1,1,1,0.01,private,udp
1,0,0.001040131,0.353824408,0,0,0,1,0.11023622,0.968503937,1,0.03,http,tcp
1,0,0.000743958,0.039124173,0,0.02745098,0.029411765,1,0.586614173,1,1,0.01,http,tcp
1,0,0.000846209,0.010614466,0,0.019607843,0.019607843,1,1,1,1,0,http,tcp
1,0,0.000112828,0.000853424,0,0.001960784,0.003921569,1,0.031496063,0.031496063,1,0.11,domain_u,udp
1,0,0.000186871,0.001333476,0,0.635294118,0.635294118,1,1,1,1,0.93,private,udp
1,0,0.001156485,0.032670151,0,0.035294118,0.060784314,1,1,1,1,0,http,tcp
1,0,0.001011924,0.039470877,0,0.007843137,0.021568627,1,1,1,1,0,http,tcp
1,0,0.000828579,0.005093877,0,0.003921569,0.02745098,1,1,1,1,0,http,tcp
1,0,0.000930829,0.050298699,0,0.003921569,0.003921569,1,0.007874016,1,1,0.33,http,tcp
1,0,0.000740433,0.050912097,0,0.045098039,0.049019608,1,1,1,1,0,http,tcp
1,0,0.001121226,0.073421165,0,0.015686275,0.043137255,1,0.031496063,1,1,0.11,http,tcp
1,0,0.000370216,0.003893749,0,0.005882353,0.005882353,1,1,1,1,0.01,private,udp
1,0,0.001047183,0.008480905,0,0.011764706,0.015686275,1,0.633858268,1,1,0.01,http,tcp
1,0,0.000581768,0.349557286,0,0,0,1,0.007874016,1,1,0.33,http,tcp
1,0,0.000803898,0.132787497,0,0.007843137,0.037254902,1,0.035433071,1,1,0.1,http,tcp
1,0,0.000747484,0.203328355,0,0.015686275,0.015686275,1,0.318897638,1,1,0.01,http,tcp
1,0,0.001071864,0.138068061,0,0.043137255,0.056862745,1,1,1,1,0,http,tcp
1,0,0.001202321,0.668871346,0,0.021568627,0.021568627,1,1,1,1,0,http,tcp
1,0,0.000839157,0.074167911,0,0.109803922,0.164705882,1,1,1,1,0,http,tcp
1,0,0.000740433,0.066273736,0,0.017647059,0.052941176,1,0.181102362,1,1,0.02,http,tcp
1,0,0.00075101,0.012641348,0,0.007843137,0.007843137,1,1,1,1,0,http,tcp
1,0,0.000370216,0,0,0,0,1,1,0.992125984,0.99,0,private,udp
1,0,0.001054235,0.010294431,0,0.029411765,0.037254902,1,1,1,1,0,http,tcp
1,0,0.000645234,0.488985492,0,0.007843137,0.062745098,1,0.094488189,1,1,0.04,http,tcp
1,0,0.001156485,0.070727544,0,0.005882353,0.005882353,1,0.677165354,0.905511811,1,0.01,http,tcp
1,0,0.000370216,0.003920418,0,0,0,1,1,0.992125984,0.99,0,private,udp
1,0,0.000832105,0.03168338,0,0.015686275,0.056862745,1,0.137795276,1,1,0.03,http,tcp
1,0,0.000877941,0.21399616,0,0.001960784,0.023529412,1,0.015748031,1,1,0.2,http,tcp
1,0,0.001026028,0.204075101,0,0.005882353,0.005882353,1,0.011811024,1,1,0.25,http,tcp
1,0,0.000370216,0.003893749,0,0.001960784,0.001960784,1,1,1,1,0.01,private,udp
1,0,0.000370216,0,0,0,0,1,1,0.992125984,0.99,0.01,private,udp
1,0,0.001008399,0.021602304,0,0.035294118,0.035294118,1,1,1,1,0,http,tcp
1,0,0.000370216,0,0,0,0,1,1,0.992125984,0.99,0,private,udp
1,0,0.000370216,0.003920418,0,0.001960784,0.001960784,1,1,0.996062992,1,0,private,udp
1,0,0.000370216,0,0,0,0,1,1,0.992125984,0.99,0.01,private,udp
1,0,0.001103597,0.553899083,0,0.015686275,0.015686275,1,0.059055118,0.960629921,1,0.06,http,tcp
1,0,0.000966088,0.179539151,0,0.015686275,0.015686275,1,0.031496063,1,1,0.11,http,tcp
1,0,0.000370216,0,0,0.001960784,0,0.5,1,0.992125984,0.99,0,private,udp
1,0.00044964,0.275588996,0.004640495,0,0.003921569,0.003921569,1,1,1,1,0,http,tcp
1,0,0.000190397,0.001466823,0,1,1,1,1,1,1,1,private,udp
1,0,0.001054235,0.004560486,0,0.023529412,0.023529412,1,0.05511811,0.68503937,1,0.07,http,tcp
1,0,0.000987243,0.023682526,0,0.021568627,0.056862745,1,1,1,1,0,http,tcp
1,0,0.000832105,0.007307446,0,0.02745098,0.02745098,1,0.05511811,1,1,0.07,http,tcp
1,0,0.000698122,0.009787711,0,0.009803922,0.009803922,1,0.098425197,0.996062992,1,0.04,http,tcp
1,0,0.000370216,0.003920418,0,0,0,1,1,0.992125984,0.99,0,private,udp
1,0,0.001184692,0.035603798,0,0.015686275,0.035294118,1,1,1,1,0,http,tcp
1,0,0.000148087,0.001120119,0,0.015686275,0.029411765,1,1,1,1,0.01,domain_u,udp
1,0,0.000370216,0,0,0,0,1,1,0.992125984,0.99,0,private,udp
0,0.444244604,0.006251366,0.858998293,0,0,0,1,1,0.405511811,0.41,0,telnet,tcp
0,0.060701439,0.001244632,0.153856411,0,0,0,1,1,0.551181102,0.55,0,telnet,tcp
0,0,0,0.133880947,0,0.003921569,0.003921569,1,0.007874016,0.031496063,1,1,ftp_data,tcp
0,0.167715827,0.010415418,0.12716023,0,0,0,1,1,0.047244094,0.05,0,telnet,tcp
0,0,0.000687545,0,0,0,0,1,0.070866142,0.122047244,0.47,0.47,ftp_data,tcp
